8.765659289147124582e+02
8.815365546650942861e+02
8.945915755901927469e+02
8.832046352631369928e+02
8.787387670759682123e+02
8.863462825437256924e+02
8.891899513486072237e+02
8.873290937480189768e+02
8.812791150323412239e+02
8.928446417881158368e+02
8.871335633553815114e+02
8.929919834413115041e+02
8.897018581286423569e+02
8.991708168055737360e+02
9.021314485113343835e+02
8.873177623396344416e+02
9.029347046772930980e+02
8.961339623952437705e+02
8.966639667293878802e+02
8.887147894448670513e+02
8.974567281479420444e+02
8.912601011918625318e+02
8.938442570604855746e+02
8.982554570712228497e+02
8.943524737772463595e+02
9.001790121506098785e+02
8.991499745943837070e+02
9.047838451585265602e+02
9.003316163673740675e+02
9.054035748467204030e+02
9.097207939110866164e+02
9.078136903011635468e+02
9.090778463445332136e+02
9.229080366030630103e+02
9.101305135319444162e+02
9.146931162377435385e+02
9.070257991845948027e+02
9.154160137243362669e+02
9.105904888664456394e+02
9.118267434187381468e+02
9.142863752881975188e+02
9.101931272662253605e+02
9.125894748259744347e+02
9.144400489876559277e+02
9.146358119608922834e+02
9.176304612059132069e+02
9.080507498911551920e+02
9.099288747302521188e+02
9.144524515256714494e+02
9.128788956679475177e+02
9.199782341968007131e+02
9.119230628647159165e+02
9.133495240391461039e+02
9.064331035241923473e+02
9.153787349162799956e+02
9.179834559308583266e+02
9.164948747106518567e+02
9.144967175070509029e+02
9.117145005781693499e+02
9.137814810760249884e+02
9.158347879262292963e+02
9.218818598859174926e+02
9.234601699239292429e+02
9.194221779924213251e+02
9.178147835800378971e+02
9.252872416055519125e+02
9.199429963424825019e+02
9.213059818934646046e+02
9.227903384346519715e+02
9.273137589906438052e+02
9.232461692180862656e+02
9.221992363333225740e+02
9.178735573959630756e+02
9.196151491488202510e+02
9.250443844394879989e+02
9.265370341512632422e+02
9.261673829872562465e+02
9.212371733699255856e+02
9.194393696745269153e+02
9.297524417862978225e+02
9.307259243666704833e+02
9.381643854301770489e+02
9.346970075163088723e+02
9.397246393675850413e+02
9.332237367341128902e+02
9.425228912718405354e+02
9.488281218687050114e+02
9.497501977824731512e+02
9.447807781658156046e+02
9.557550766300237228e+02
9.556138254036932267e+02
9.574183265575929909e+02
9.599775670096605609e+02
9.612242343794576982e+02
9.646250209804629776e+02
9.603158610623311233e+02
9.677909059290773257e+02
9.570285381706662520e+02
